baitID	preyID	N
96744	98346	1
96744	69784	1
96744	91356	1
96744	93682	1
96744	91625	1
96744	76635	1
96744	261960	1
96744	74062	1
96744	430513	1
96744	76518	1
96744	599636	1
96744	427777	1
96744	65096	1
96744	31875	1
96744	728897	1
96744	90938	1
96744	63333	1
96744	93912	1
96744	97943	1
96744	81066	1
96744	610688	1
96744	84974	1
96744	96913	1
96744	100810	1
96744	596150	1
96744	66405	1
96744	97406	1
96744	74385	1
96744	68547	1
96744	730605	1
96744	98056	1
96744	276384	1
96744	73891	1
96744	89316	1
96744	345941	1
96744	285258	1
96744	687451	1
96744	439431	1
96744	66789	1
96744	747317	1
96744	51678	1
96744	9476	1
96744	12834	1
96744	296706	1
96744	471053	1
96744	89755	1
96744	79025	1
96744	101474	1
96744	397197	1
96744	97264	1
96744	87114	1
96744	96170	1
96744	73949	1
96744	171214	1
96744	90494	1
96744	73423	1
96744	95295	1
96744	100418	1
96744	70010	1
96744	183545	1
96744	447741	1
96744	225482	1
96744	66556	1
96744	97072	1
96744	495709	1
96744	97003	1
96744	97981	1
96744	98198	1
96744	91843	1
96744	98283	1
96744	82185	1
96744	97063	1
96744	94382	1
96744	102478	1
96744	93655	1
96744	98114	1
96744	96478	1
96744	99567	1
96744	67513	1
96744	101445	1
96744	97132	1
96744	90964	1
96744	761179	1
96744	95436	1
96744	92098	1
96744	560053	1
96744	728311	1
96744	96156	1
96744	64996	1
96744	299402	1
96744	101652	1
96744	558815	1
96744	514421	1
96744	570228	1
96744	764893	1
96744	97249	1
96744	495390	1
96744	96591	1
96744	112134	1
96744	96573	1
96744	222809	1
96744	337637	1
96744	783324	1
96744	589063	1
96744	66541	1
96744	497285	1
96744	98869	1
96744	377123	1
96744	73416	1
96744	96097	1
96744	629277	1
96744	97344	1
96744	121413	1
96744	74195	1
96744	335519	1
96744	95085	1
96744	97220	1
96744	98257	1
96744	579461	1
96744	96560	1
96744	681342	1
96744	461510	1
96744	98360	1
96744	92917	1
96744	80712	1
96744	98265	1
96744	86652	1
96744	99560	1
96744	677685	1
96744	92891	1
96744	100339	1
96744	570591	1
96744	97145	1
96744	97005	1
96744	80630	1
96744	87054	1
96744	100319	1
96744	93253	1
96744	96327	1
96744	593300	1
96744	96113	1
96744	90699	1
96744	95995	1
96744	97229	1
96744	413635	1
96744	100516	1
96744	467280	1
96744	95213	1
96744	96109	1
96744	81967	1
96744	416147	1
96744	96920	1
96744	95696	1
96744	81658	1
96744	436177	1
96744	315550	1
96744	803419	1
96744	78439	1
96744	94201	1
96744	82080	1
96744	264326	1
96744	82228	1
96744	525114	1
96744	682877	1
96744	88946	1
96744	306385	1
96744	91952	1
96744	586530	1
96744	440865	1
96744	97838	1
96744	512995	1
96744	97765	1
96744	94340	1
96744	403927	1
96744	94922	1
96744	102143	1
96744	760635	1
96744	97564	1
96744	99070	1
96744	97052	1
96744	157821	1
96744	96175	1
96744	272150	1
96744	84270	1
96744	99794	1
96744	702957	1
96744	434548	1
96744	381767	1
96744	87086	1
96744	66437	1
96744	74423	1
96744	96507	1
96744	531725	1
96744	83981	1
96744	84963	1
96744	99301	1
96744	767415	1
96744	90655	1
96744	98674	1
96744	567079	1
96744	89540	1
96744	98033	1
96744	254828	1
96744	115553	1
96744	410651	1
96744	510527	1
96744	81660	1
96744	98392	1
96744	401198	1
96744	70925	1
96744	314028	1
96744	97375	1
96744	548667	1
96744	97211	1
96744	190711	1
96744	97397	1
96744	505026	1
96744	90756	1
96744	565456	1
96744	184835	1
96744	98183	1
96744	352764	1
96744	162337	1
96744	106220	1
96744	101755	1
96744	84369	1
96744	96179	1
96744	470436	1
96744	18892	1
96744	175140	1
96744	166115	1
96744	101584	1
96744	100845	1
96744	142347	1
96744	87025	1
96744	252516	1
96744	469442	1
96744	187416	1
96744	20136	1
96744	39538	1
96744	179919	1
96744	604123	1
96744	185127	1
96744	308090	1
96744	85581	1
96744	643328	1
96744	74461	1
96744	673024	1
96744	94195	1
96744	335465	1
96744	632881	1
96744	27221	1
96744	99485	1
96744	160784	1
96744	99410	1
96744	415371	1
96744	94550	1
96744	183939	1
96744	67957	1
96744	81007	1
96744	90585	1
96744	300504	1
96744	608536	1
96744	96329	1
96744	36191	1
96744	38066	1
96744	100207	1
96744	96003	1
96744	71162	1
96744	94232	1
96744	382690	1
96744	99216	1
96744	19586	1
96744	80057	1
96744	268157	1
96744	100404	1
96744	66126	1
96744	98025	1
96744	432923	1
96744	447614	1
96744	164694	1
96744	72485	1
96744	503521	1
96744	754555	1
96744	468725	1
96744	98316	1
96744	71933	1
96744	97290	1
96744	96335	1
96744	96957	1
96744	89182	1
96744	92104	1
96744	809540	1
96744	796844	1
96744	90877	1
96744	96029	1
96744	647596	1
96744	95075	1
96744	96597	1
96744	393831	1
96744	73637	1
96744	41448	1
96744	97926	1
96744	74730	1
96744	100800	1
96744	88936	1
96744	685967	1
96744	97319	1
96744	531697	1
96744	777722	1
96744	91857	1
96744	96324	1
96744	86609	1
96744	257509	1
96744	65812	1
96744	178883	1
96744	93995	1
96744	222103	1
96744	86784	1
96744	624682	1
96744	98371	1
96744	94304	1
96744	388312	1
96744	710356	1
96744	69137	1
96744	86339	1
96744	644179	1
96744	64496	1
96744	96966	1
96744	85583	1
96744	93873	1
96744	64756	1
96744	590532	1
96744	102161	1
96744	94645	1
96744	97314	1
96744	97388	1
96744	491644	1
96744	91901	1
96744	42614	1
96744	712039	1
96744	71733	1
96744	64480	1
96744	98945	1
96744	85567	1
96744	96596	1
96744	790080	1
96744	613485	1
96744	247409	1
96744	139144	1
96744	77839	1
96744	255142	1
96744	98412	1
96744	97951	1
96744	341081	1
96744	97000	1
96744	89571	1
96744	694400	1
96744	98107	1
96744	618918	1
96744	592619	1
96744	67872	1
96744	90933	1
96744	97208	1
96744	789546	1
96744	547914	1
96744	401277	1
96744	399702	1
96744	101477	1
96744	683149	1
96744	66366	1
96744	96125	1
96744	603923	1
96744	534550	1
96744	94988	1
96744	135607	1
96744	100192	1
96744	96431	1
96744	84128	1
96744	100208	1
96744	84204	1
96744	99495	1
96744	71113	1
96744	84406	1
96744	94698	1
96744	545633	1
96744	97064	1
96744	272687	1
96744	483416	1
96744	101803	1
96744	70673	1
96744	314904	1
96744	381450	1
96744	96436	1
96744	85371	1
96744	634047	1
96744	783938	1
96744	142159	1
96744	31327	1
96744	81074	1
96744	81750	1
96744	36287	1
96744	73533	1
96744	485502	1
96744	90439	1
96744	92018	1
96744	92342	1
96744	101903	1
96744	354696	1
96744	92762	1
96744	320086	1
96744	96473	1
96744	629005	1
96744	96521	1
96744	254526	1
96744	76448	1
96744	90562	1
96744	74620	1
96744	96081	1
96744	76613	1
96744	255030	1
96744	697317	1
96744	447587	1
96744	94713	1
96744	550913	1
96744	294905	1
96744	79126	1
96744	82381	1
96744	79873	1
96744	51984	1
96744	491409	1
96744	100808	1
96744	22223	1
96744	261815	1
96744	93844	1
96744	286739	1
96744	99705	1
96744	526080	1
96744	84323	1
96744	665049	1
96744	96038	1
96744	145078	1
96744	379629	1
96744	96306	1
96744	94775	1
96744	394785	1
96744	643560	1
96744	145298	1
96744	129213	1
96744	88074	1
96744	96559	1
96744	83764	1
96744	296051	1
96744	94225	1
96744	96518	1
96744	784455	1
96744	97860	1
96744	92561	1
96744	98028	1
96744	100682	1
96744	97180	1
96744	98637	1
96744	174093	1
96744	96161	1
96744	69823	1
96744	450473	1
96744	10455	1
96744	96535	1
96744	497515	1
96744	431421	1
96744	97069	1
96744	93391	1
96744	126863	1
96744	100169	1
96744	73531	1
96744	97328	1
96744	96347	1
96744	644468	1
96744	90703	1
96744	535580	1
96744	65385	1
96744	65747	1
96744	790996	1
96744	78304	1
96744	96406	1
96744	436383	1
96744	96014	1
96744	86184	1
96744	95574	1
96744	247639	1
96744	94861	1
96744	515211	1
96744	99880	1
96744	96279	1
96744	96462	1
96744	98178	1
96744	258165	1
96744	84620	1
96744	497786	1
96744	64607	1
96744	728881	1
96744	783379	1
96744	97060	1
96744	558689	1
96744	69513	1
96744	601188	1
96744	95851	1
96744	397003	1
96744	209291	1
96744	777909	1
96744	769489	1
96744	99366	1
96744	73077	1
96744	569392	1
96744	97068	1
96744	97191	1
96744	71048	1
96744	86867	1
96744	663179	1
96744	101871	1
96744	816675	1
96744	89942	1
96744	103937	1
96744	169103	1
96744	751194	1
96744	107095	1
96744	723339	1
96744	599715	1
96744	57334	1
96744	128549	1
96744	86210	1
96744	129475	1
96744	96419	1
96744	380034	1
96744	500695	1
96744	68072	1
96744	97067	1
96744	100537	1
96744	224427	1
96744	606047	1
96744	442415	1
96744	89267	1
96744	776248	1
96744	67609	1
96744	82244	1
96744	93990	1
96744	97510	1
96744	172928	1
96744	615803	1
96744	257958	1
96744	98444	1
96744	96959	1
96744	91789	1
96744	95409	1
96744	87430	1
96744	729628	1
96744	281824	1
96744	528259	1
96744	97089	1
96744	375342	1
96744	797958	1
96744	352076	1
96744	74396	1
96744	87554	1
96744	89556	1
96744	72442	1
96744	352767	1
96744	99512	1
96744	97922	1
96744	96368	1
96744	598269	1
96744	95258	1
96744	86665	1
96744	66097	1
96744	473888	1
96744	99426	1
96744	67664	1
96744	156393	1
96744	73967	1
96744	496303	1
96744	93900	1
96744	81646	1
96744	88945	1
96744	76521	1
96744	94477	1
96744	103675	1
96744	99641	1
96744	591344	1
96744	173407	1
96744	100672	1
96744	96608	1
96744	166570	1
96744	594284	1
96744	684965	1
96744	310495	1
96744	663526	1
96744	99173	1
96744	571511	1
96744	289862	1
96744	66436	1
96744	90947	1
96744	172622	1
96744	66768	1
96744	550784	1
96744	80303	1
96744	96136	1
96744	76413	1
96744	38539	1
96744	642823	1
96744	297912	1
96744	333092	1
96744	687634	1
96744	480713	1
96744	98032	1
96744	82025	1
96744	695083	1
96744	96969	1
96744	95974	1
96744	96914	1
96744	442529	1
96744	514645	1
96744	95889	1
96744	97379	1
96744	504836	1
96744	100161	1
96744	91984	1
96744	94375	1
96744	12261	1
96744	1492	1
96744	92711	1
96744	96548	1
96744	518297	1
96744	465984	1
96744	99408	1
96744	82272	1
96744	785223	1
96744	680450	1
96744	82471	1
96744	89723	1
96744	477280	1
96744	85539	1
96744	329930	1
96744	384334	1
96744	66052	1
96744	24723	1
96744	420170	1
96744	566887	1
96744	91733	1
96744	97755	1
96744	94445	1
96744	96353	1
96744	674765	1
96744	351502	1
96744	74075	1
96744	100155	1
96744	164562	1
96744	89598	1
96744	515266	1
96744	96827	1
96744	94749	1
96744	258150	1
96744	460154	1
96744	254530	1
96744	84316	1
96744	79367	1
96744	64884	1
96744	129366	1
96744	658220	1
96744	99158	1
96744	589014	1
96744	99069	1
96744	99561	1
96744	88034	1
96744	97347	1
96744	97348	1
96744	564642	1
96744	96471	1
96744	533279	1
96744	89371	1
96744	68411	1
96744	468213	1
96744	426750	1
96744	174976	1
96744	502561	1
96744	184617	1
96744	481353	1
96744	92649	1
96744	96593	1
96744	244954	1
96744	98365	1
96744	432598	1
96744	85836	1
96744	512852	1
96744	412880	1
96744	98533	1
96744	486043	1
96744	85151	1
96744	665255	1
96744	96293	1
96744	97387	1
96744	95738	1
96744	99797	1
96744	296989	1
96744	96041	1
96744	73149	1
96744	94524	1
96744	264501	1
96744	74049	1
96744	335143	1
96744	742306	1
96744	64563	1
96744	70959	1
96744	96315	1
96744	67594	1
96744	95245	1
96744	54936	1
96744	17369	1
96744	96096	1
96744	100147	1
96744	91244	1
96744	618296	1
96744	68152	1
96744	178268	1
96744	96497	1
96744	79217	1
96744	606915	1
96744	730673	1
96744	89700	1
96744	96216	1
96744	673400	1
96744	218196	1
96744	172248	1
96744	78225	1
96744	314840	1
96744	590036	1
96744	97482	1
96744	188166	1
96744	96487	1
96744	595435	1
96744	149692	1
96744	100908	1
96744	180093	1
96744	91881	1
96744	275864	1
96744	94492	1
96744	50438	1
96744	88354	1
96744	89733	1
96744	184590	1
96744	96285	1
96744	74258	1
96744	190887	1
96744	513468	1
96744	78558	1
96744	92803	1
96744	88089	1
96744	101301	1
96744	96354	1
96744	155478	1
96744	59596	1
96744	427367	1
96744	205928	1
96744	241240	1
96744	96934	1
96744	213802	1
96744	97732	1
96744	96148	1
96744	113247	1
96744	35833	1
96744	620954	1
96744	572216	1
96744	84626	1
96744	617247	1
96744	285437	1
96744	73373	1
96744	89328	1
96744	90914	1
96744	708656	1
96744	96534	1
96744	464794	1
96744	95457	1
96744	86008	1
96744	107010	1
96744	754529	1
96744	96989	1
96744	95668	1
96744	786498	1
96744	98261	1
96744	412015	1
96744	97127	1
96744	700363	1
96744	568225	1
96744	96334	1
96744	209411	1
96744	95370	1
96744	200738	1
96744	697984	1
96744	644846	1
96744	96570	1
96744	336980	1
96744	388788	1
96744	97972	1
96744	129976	1
96744	102314	1
96744	481276	1
96744	96527	1
96744	96550	1
96744	68172	1
96744	95558	1
96744	97074	1
96744	77852	1
96744	591679	1
96744	95799	1
96744	100758	1
96744	95736	1
96744	96363	1
96744	92202	1
96744	94830	1
96744	96941	1
96744	95911	1
96744	96400	1
96744	96194	1
96744	691843	1
96744	64434	1
96744	146512	1
96744	94205	1
96744	99656	1
96744	32057	1
96744	77253	1
96744	691551	1
96744	743987	1
96744	96526	1
96744	609874	1
96744	86286	1
96744	96970	1
96744	78246	1
96744	96610	1
96744	86406	1
96744	480638	1
96744	96433	1
96744	96953	1
96744	779594	1
96744	96899	1
96744	651127	1
96744	100107	1
96744	337813	1
96744	68619	1
96744	99742	1
96744	97221	1
96744	368527	1
96744	734427	1
96744	657742	1
96744	437878	1
96744	83406	1
96744	100122	1
96744	744712	1
96744	59159	1
96744	346475	1
96744	381185	1
96744	98055	1
96744	72895	1
96744	90346	1
96744	96284	1
96744	65312	1
96744	95391	1
96744	744423	1
96744	96423	1
96744	441415	1
96744	332577	1
96744	100241	1
96744	88101	1
96744	337046	1
96744	84285	1
96744	73658	1
96744	94163	1
96744	622030	1
96744	91170	1
96744	86463	1
96744	78693	1
96744	181362	1
96744	240853	1
96744	442796	1
96744	14109	1
96744	87124	1
96744	93872	1
96744	646546	1
96744	49457	1
96744	95288	1
96744	279641	1
96744	90943	1
96744	81628	1
96744	74453	1
96744	24743	1
96744	618462	1
96744	71558	1
96744	73079	1
96744	96524	1
96744	92238	1
96744	65210	1
96744	93805	1
96744	72595	1
96744	452383	1
96744	667010	1
96744	75358	1
96744	544923	1
96744	64697	1
96744	95104	1
96744	644261	1
96744	92033	1
96744	764548	1
96744	96318	1
96744	98156	1
96744	464433	1
96744	98007	1
96744	97084	1
96744	94137	1
96744	81119	1
96744	96072	1
96744	171584	1
96744	113070	1
96744	96601	1
96744	99447	1
96744	94704	1
96744	98089	1
96744	75844	1
96744	97288	1
96744	97033	1
96744	96505	1
96744	98152	1
96744	92043	1
96744	97935	1
96744	97357	1
96744	86708	1
96744	98039	1
96744	91866	1
96744	68262	1
96744	652936	1
96744	91093	1
96744	95834	1
96744	148917	1
96744	96053	1
96744	76431	1
96744	96089	1
96744	98103	1
96744	786356	1
96744	97289	1
96744	98587	1
96744	333174	1
96744	96249	1
96744	758967	1
96744	546604	1
96744	95200	1
96744	99252	1
96744	95207	1
96744	92161	1
96744	153088	1
96744	564821	1
96744	368437	1
96744	95679	1
96744	303049	1
96744	100588	1
96744	11624	1
96744	97607	1
96744	86547	1
96744	99423	1
96744	89236	1
96744	300116	1
96744	692952	1
96744	492242	1
96744	149448	1
96744	782700	1
96744	84511	1
96744	366191	1
96744	55460	1
96744	95287	1
96744	97843	1
96744	84445	1
96744	274104	1
96744	60019	1
96744	99219	1
96744	203956	1
96744	97304	1
96744	466510	1
96744	592077	1
96744	76488	1
96744	73074	1
96744	406228	1
96744	94714	1
96744	96059	1
96744	120221	1
96744	88921	1
96744	770073	1
96744	217063	1
96744	78798	1
96744	71533	1
96744	701528	1
96744	694043	1
96744	92558	1
96744	97339	1
96744	96600	1
96744	664974	1
96744	232654	1
96744	413450	1
96744	97294	1
96744	161102	1
96744	95500	1
96744	286240	1
96744	56912	1
96744	100951	1
96744	528250	1
96744	97293	1
96744	82388	1
96744	129522	1
96744	100092	1
96744	81155	1
96744	93917	1
96744	97215	1
96744	102235	1
96744	85962	1
96744	503400	1
96744	64698	1
96744	254959	1
96744	511174	1
96744	205906	1
96744	95344	1
96744	97245	1
96744	92844	1
96744	84962	1
96744	359142	1
96744	532786	1
96744	721156	1
96744	91812	1
96744	406448	1
96744	95933	1
96744	96993	1
96744	81035	1
96744	404742	1
96744	498481	1
96744	291653	1
96744	97042	1
96744	727230	1
96744	65767	1
96744	130473	1
96744	296778	1
96744	184206	1
96744	92283	1
96744	188165	1
96744	68315	1
96744	93404	1
96744	93704	1
96744	101822	1
96744	97818	1
96744	90437	1
96744	90612	1
96744	83879	1
96744	76959	1
96744	514731	1
96744	662796	1
96744	74377	1
96744	28892	1
96744	161047	1
96744	69524	1
96744	94009	1
96744	94785	1
96744	96100	1
96744	291727	1
96744	1726	1
96744	102340	1
96744	276375	1
96744	463272	1
96744	96126	1
96744	89801	1
96744	96276	1
96744	84058	1
96744	97468	1
96744	180236	1
96744	95966	1
96744	93792	1
96744	141397	1
96744	648205	1
96744	67860	1
96744	44771	1
96744	145754	1
96744	136244	1
96744	97343	1
96744	99800	1
96744	72685	1
96744	797755	1
96744	91293	1
96744	100435	1
96744	95485	1
96744	613054	1
96744	616631	1
96744	97071	1
96744	694718	1
96744	282018	1
96744	89746	1
96744	95815	1
96744	96154	1
96744	96121	1
96744	89308	1
96744	101849	1
96744	657237	1
96744	87296	1
96744	70227	1
96744	178239	1
96744	97463	1
96744	85899	1
96744	98061	1
96744	95904	1
96744	92254	1
96744	393937	1
96744	78050	1
96744	164977	1
96744	84488	1
96744	97028	1
96744	74041	1
96744	276080	1
96744	93838	1
96744	99449	1
96744	89193	1
96744	91635	1
96744	25329	1
96744	470417	1
96744	766163	1
96744	514924	1
96744	102108	1
96744	97224	1
96744	447498	1
96744	168820	1
96744	566187	1
96744	99071	1
96744	96860	1
96744	590113	1
96744	96374	1
96744	93822	1
96744	94886	1
96744	83831	1
96744	95088	1
96744	96609	1
96744	99152	1
96744	98276	1
96744	238668	1
96744	698491	1
96744	505992	1
96744	65879	1
96744	89762	1
96744	92978	1
96744	93599	1
96744	83259	1
96744	250638	1
96744	95907	1
96744	90322	1
96744	309885	1
96744	97210	1
96744	98595	1
96744	65458	1
96744	96024	1
96744	407295	1
96744	121511	1
96744	89590	1
96744	96108	1
96744	97009	1
96744	107426	1
96744	760927	1
96744	234476	1
96744	474103	1
96744	92867	1
96744	136699	1
96744	337059	1
96744	94244	1
96744	58724	1
96744	64656	1
96744	228623	1
96744	99347	1
96744	85046	1
96744	89302	1
96744	91490	1
96744	93301	1
96744	493119	1
96744	488044	1
96744	96360	1
96744	84257	1
96744	34327	1
96744	96030	1
96744	81145	1
96744	90732	1
96744	534526	1
96744	36831	1
96744	704714	1
96744	570597	1
96744	237453	1
96744	96209	1
96744	810276	1
96744	177268	1
96744	80075	1
96744	445884	1
96744	96533	1
96744	87004	1
96744	706443	1
96744	586165	1
96744	66409	1
96744	243866	1
96744	764033	1
96744	96975	1
96744	93256	1
96744	58437	1
96744	84728	1
96744	96916	1
96744	97737	1
96744	74279	1
96744	99375	1
96744	96996	1
96744	50107	1
96744	93363	1
96744	95452	1
96744	466532	1
96744	161401	1
96744	73897	1
96744	148475	1
96744	682242	1
96744	440902	1
96744	77528	1
96744	214532	1
96744	64932	1
96744	267670	1
96744	93879	1
96744	87389	1
96744	535699	1
96744	231546	1
96744	89142	1
96744	248488	1
96744	94705	1
96744	89252	1
96744	729569	1
96744	648570	1
96744	511164	1
96744	520895	1
96744	74766	1
96744	607801	1
96744	98508	1
96744	64440	1
96744	550456	1
96744	92354	1
96744	97351	1
96744	293263	1
96744	590858	1
96744	368544	1
96744	96301	1
96744	98550	1
96744	270489	1
96744	97095	1
96744	98144	1
96744	96468	1
96744	91408	1
96744	65671	1
96744	52631	1
96744	97540	1
96744	650545	1
96744	492053	1
96744	73256	1
96744	270000	1
96744	425580	1
96744	99146	1
96744	576334	1
96744	88310	1
96744	79429	1
96744	556822	1
96744	709510	1
96744	66295	1
96744	577185	1
96744	116155	1
96744	69546	1
96744	206968	1
96744	200075	1
96744	96517	1
96744	102199	1
96744	84569	1
96744	514309	1
96744	542510	1
96744	15587	1
96744	359945	1
96744	17795	1
96744	130010	1
96744	95564	1
96744	98942	1
96744	97333	1
96744	96052	1
96744	533622	1
96744	97393	1
96744	313964	1
96744	121734	1
96744	749000	1
96744	73716	1
96744	445713	1
96744	97099	1
96744	98693	1
96744	100428	1
96744	264913	1
96744	97081	1
96744	591630	1
96744	22161	1
96744	651500	1
96744	80642	1
96744	96219	1
96744	91009	1
96744	88325	1
96744	72715	1
96744	584601	1
96744	514949	1
96744	73355	1
96744	813594	1
96744	94981	1
96744	45103	1
96744	95881	1
96744	76301	1
96744	86428	1
96744	723224	1
96744	521277	1
96744	32125	1
96744	96903	1
96744	591419	1
96744	84462	1
96744	77666	1
96744	81419	1
96744	399568	1
96744	84321	1
96744	73788	1
96744	95839	1
96744	93562	1
96744	89449	1
96744	822110	1
96744	77940	1
96744	507917	1
96744	65675	1
96744	87710	1
96744	89607	1
96744	81246	1
96744	361702	1
96744	99334	1
96744	98656	1
96744	97881	1
96744	95953	1
96744	380174	1
96744	566407	1
96744	89787	1
96744	401920	1
96744	77568	1
96744	97616	1
96744	628185	1
96744	94353	1
96744	97225	1
96744	593274	1
96744	94019	1
96744	583596	1
96744	147220	1
96744	65218	1
96744	189317	1
96744	590052	1
96744	809192	1
96744	387184	1
96744	704519	1
96744	9518	1
96744	67764	1
96744	95887	1
96744	70476	1
96744	97076	1
96744	101634	1
96744	651443	1
96744	81069	1
96744	68463	1
96744	94853	1
96744	293995	1
96744	84849	1
96744	99015	1
96744	75924	1
96744	98064	1
96744	164432	1
96744	569573	1
96744	53678	1
96744	90537	1
96744	91270	1
96744	82412	1
96744	568284	1
96744	96834	1
96744	268185	1
96744	209083	1
96744	290052	1
96744	98818	1
96744	70799	1
96744	219829	1
96744	83898	1
96744	77618	1
96744	666230	1
96744	97571	1
96744	96147	1
96744	735815	1
96744	96213	1
96744	607905	1
96744	81652	1
96744	249574	1
96744	99178	1
96744	96512	1
96744	100783	1
96744	412222	1
96744	97373	1
96744	629105	1
96744	97022	1
96744	68674	1
96744	77267	1
96744	95294	1
96744	71143	1
96744	96010	1
96744	96482	1
96744	90785	1
96744	329534	1
96744	500590	1
96744	86155	1
96744	94787	1
96744	73745	1
96744	239933	1
96744	151484	1
96744	91135	1
96744	677283	1
96744	623182	1
96744	99642	1
96744	94817	1
96744	96233	1
96744	505012	1
96744	240486	1
96744	807031	1
96744	541383	1
96744	496193	1
96744	681113	1
96744	720883	1
96744	89374	1
96744	93938	1
96744	440647	1
96744	800596	1
96744	324282	1
96744	233566	1
96744	71875	1
96744	24035	1
96744	88584	1
96744	95824	1
96744	97112	1
96744	92069	1
96744	95873	1
96744	429845	1
96744	520682	1
96744	239170	1
96744	97837	1
96744	92922	1
96744	406558	1
96744	93294	1
96744	398529	1
96744	428334	1
96744	68538	1
96744	581170	1
96744	19590	1
96744	806881	1
96744	72801	1
96744	132180	1
96744	91526	1
96744	136399	1
96744	76023	1
96744	490300	1
96744	64808	1
96744	235094	1
96744	96496	1
96744	142182	1
96744	382663	1
96744	97345	1
96744	168507	1
96744	97266	1
96744	74540	1
96744	95100	1
96744	699528	1
96744	96042	1
96744	66359	1
96744	85652	1
96744	566207	1
96744	417032	1
96744	95316	1
96744	89873	1
96744	96134	1
96744	138269	1
96744	334985	1
96744	81302	1
96744	74952	1
96744	360385	1
96744	74639	1
96744	89628	1
96744	669059	1
96744	667438	1
96744	87963	1
96744	97876	1
96744	473887	1
96744	321491	1
96744	349661	1
96744	446245	1
96744	65392	1
96744	744709	1
96744	97538	1
96744	735281	1
96744	97037	1
96744	76076	1
96744	248990	1
96744	96585	1
96744	309126	1
96744	100422	1
96744	90328	1
96744	97573	1
96744	636309	1
96744	331819	1
96744	100166	1
96744	97433	1
96744	272272	1
96744	80882	1
96744	492975	1
96744	89602	1
96744	296670	1
96744	11378	1
96744	98592	1
96744	615857	1
96744	628486	1
96744	449193	1
96744	564196	1
96744	83275	1
96744	82829	1
96744	72767	1
96744	449885	1
96744	100698	1
96744	96305	1
96744	91393	1
96744	96509	1
96744	96174	1
96744	97989	1
96744	81274	1
96744	246362	1
96744	565957	1
96744	77901	1
96744	278209	1
96744	66210	1
96744	645021	1
96744	96602	1
96744	98186	1
96744	277319	1
96744	92194	1
96744	77810	1
96744	97300	1
96744	94889	1
96744	705083	1
96744	71589	1
96744	536132	1
96744	92802	1
96744	137343	1
96744	83794	1
96744	92076	1
96744	97279	1
96744	568079	1
96744	98087	1
96744	89579	1
96744	94932	1
96744	401746	1
96744	97836	1
96744	531896	1
96744	97179	1
96744	88301	1
96744	95757	1
96744	100393	1
96744	84983	1
96744	98763	1
96744	77739	1
96744	601145	1
96744	142712	1
96744	92514	1
96744	225968	1
96744	253576	1
96744	10807	1
96744	95043	1
96744	615616	1
96744	297201	1
96744	38794	1
96744	543365	1
96744	99184	1
96744	77588	1
96744	603428	1
96744	96336	1
96744	711469	1
96744	96291	1
96744	83322	1
96744	639149	1
96744	97026	1
96744	623993	1
96744	100414	1
96744	680212	1
96744	370135	1
96744	73411	1
96744	79489	1
96744	99206	1
96744	694796	1
96744	80713	1
96744	98091	1
96744	65848	1
96744	615477	1
96744	651932	1
96744	408789	1
96744	541353	1
96744	131521	1
96744	98514	1
96744	489750	1
96744	92969	1
96744	98481	1
96744	73548	1
96744	405549	1
96744	37842	1
96744	98428	1
96744	609427	1
96744	87458	1
96744	96454	1
96744	36842	1
96744	739999	1
96744	96529	1
96744	510820	1
96744	340866	1
96744	101913	1
96744	413201	1
96744	231999	1
96744	813435	1
96744	82390	1
96744	88545	1
96744	65248	1
96744	743556	1
96744	97135	1
96744	794022	1
96744	491244	1
96744	125780	1
96744	98286	1
96744	92947	1
96744	513666	1
96744	295874	1
96744	100220	1
96744	76624	1
96744	73270	1
96744	82038	1
96744	350209	1
96744	482876	1
96744	64865	1
96744	515222	1
96744	87380	1
96744	93999	1
96744	207606	1
96744	72748	1
96744	96377	1
96744	72763	1
96744	608652	1
96744	145198	1
96744	97054	1
96744	224287	1
96744	81634	1
96744	521670	1
96744	96407	1
96744	290440	1
96744	95876	1
96744	80834	1
96744	93777	1
96744	93925	1
96744	318767	1
96744	391456	1
96744	65049	1
96744	136222	1
96744	606223	1
96744	89653	1
96744	493803	1
96744	97176	1
96744	647623	1
96744	491132	1
96744	486029	1
96744	76116	1
96744	96947	1
96744	675109	1
96744	289908	1
96744	96514	1
96744	96647	1
96744	95902	1
96744	168962	1
96744	564675	1
96744	556130	1
96744	100391	1
96744	91230	1
96744	80788	1
96744	767823	1
96744	97833	1
96744	97261	1
96744	174039	1
96744	99286	1
96744	82212	1
96744	16891	1
96744	97356	1
96744	89386	1
96744	628404	1
96744	27261	1
96744	790363	1
96744	97230	1
96744	469063	1
96744	76372	1
96744	88970	1
96744	88966	1
96744	96132	1
96744	730321	1
96744	91040	1
96744	80943	1
96744	101110	1
96744	378052	1
96744	1462	1
96744	761387	1
96744	632170	1
96744	97030	1
96744	137644	1
96744	99980	1
96744	68091	1
96744	97083	1
96744	88192	1
96744	65370	1
96744	505049	1
96744	73460	1
96744	96592	1
96744	82326	1
96744	572037	1
96744	81976	1
96744	45771	1
96744	96138	1
96744	90619	1
96744	468781	1
96744	767146	1
96744	66963	1
96744	785331	1
96744	73244	1
96744	82450	1
96744	96385	1
96744	87713	1
96744	728448	1
96744	59257	1
96744	99504	1
96744	102316	1
96744	70774	1
96744	136730	1
