baitID	preyID	N
67868	67903	15
67868	67952	15
67868	67857	15
67868	67930	15
96744	96706	15
96744	96785	15
96744	96715	15
116442	116463	15
234583	234567	15
234583	234847	15
234583	234643	15
252022	252007	15
465996	466003	15
465996	466007	15
465996	466002	15
465996	465978	15
608973	608906	15
608973	608933	15
608973	608940	15
754400	754412	15
754400	754393	15
754400	754415	15
777254	777258	15
52174	52166	14
67868	67853	14
67868	67874	14
67868	67893	14
67868	67951	14
67868	67918	14
67868	67905	14
96744	96659	14
96744	96709	14
96744	96812	14
96744	96730	14
96744	96711	14
96744	96622	14
116442	116459	14
122846	122838	14
158037	158028	14
234583	234572	14
234583	234623	14
234583	234621	14
234583	234562	14
465996	465976	14
465996	465982	14
465996	466011	14
577412	577410	14
608973	608917	14
608973	608915	14
608973	608934	14
608973	608902	14
754400	754389	14
777250	777255	14
777250	777259	14
52174	52186	13
52174	52179	13
52174	52057	13
67868	67947	13
67868	67844	13
67868	67897	13
67868	67949	13
67868	67932	13
96744	96808	13
96744	96642	13
96744	96734	13
96744	96636	13
96744	96664	13
96744	96704	13
96744	96815	13
96744	96810	13
96744	96699	13
122846	122839	13
122846	122843	13
234583	234641	13
280227	280214	13
280227	280221	13
465996	466035	13
465996	466006	13
465996	466029	13
465996	466010	13
608973	608857	13
608973	608905	13
608973	608883	13
608973	608994	13
52174	52168	12
52174	52164	12
67868	67915	12
67868	67856	12
67868	67880	12
67868	67888	12
67868	67934	12
67868	67834	12
96744	96693	12
96744	96650	12
96744	96683	12
96744	96661	12
96744	96813	12
96744	96687	12
96744	96656	12
116442	116464	12
116442	116432	12
122846	122841	12
122846	122853	12
158037	158053	12
158037	158096	12
234583	234554	12
234583	234773	12
234583	234692	12
234583	234689	12
234583	234688	12
252022	252013	12
252022	252019	12
252022	252037	12
252022	252012	12
280227	280244	12
280227	280228	12
465996	465973	12
465996	466008	12
465996	466017	12
465996	466020	12
608973	608989	12
754400	754413	12
754400	754473	12
754400	754448	12
754400	754478	12
52174	52187	11
52174	52169	11
52174	52165	11
67868	67892	11
67868	67845	11
67868	67854	11
67868	67900	11
67868	67904	11
67868	67948	11
67868	67865	11
67868	67922	11
96744	96880	11
96744	96653	11
96744	96707	11
96744	96752	11
116442	116512	11
116442	116430	11
116442	116462	11
116442	116458	11
116442	116453	11
116442	116461	11
234583	234558	11
234583	234563	11
234583	234617	11
234583	234630	11
280227	280229	11
280227	280220	11
436209	436206	11
436209	436390	11
436209	436203	11
465996	465971	11
465996	465977	11
465996	465983	11
465996	465979	11
465996	465974	11
608973	608967	11
608973	608959	11
608973	608990	11
608973	608903	11
608973	608992	11
613959	613968	11
754400	754355	11
754400	754421	11
754400	754503	11
754400	754485	11
754400	754464	11
754400	754461	11
754400	754416	11
754400	754463	11
754400	754424	11
754400	754481	11
754400	754427	11
52174	52141	10
52174	52074	10
67868	67917	10
67868	67882	10
67868	67883	10
67868	67899	10
67868	67936	10
67868	67928	10
67868	67941	10
67868	67885	10
67868	67929	10
67868	67906	10
96744	96710	10
96744	96818	10
96744	96689	10
96744	96732	10
96744	96621	10
96744	96667	10
96744	96660	10
96744	96672	10
96744	96791	10
116442	116467	10
116442	116473	10
122846	122847	10
158037	158019	10
234583	234698	10
234583	234629	10
234583	234522	10
234583	234612	10
234583	234855	10
252022	252036	10
252022	252015	10
252022	251971	10
252022	252056	10
252022	251954	10
255348	255384	10
280227	280260	10
280227	280205	10
436209	436281	10
436209	436205	10
465996	465975	10
465996	466009	10
465996	466018	10
465996	466005	10
465996	465966	10
465996	466022	10
465996	466030	10
485207	485167	10
608973	608851	10
608973	608965	10
608973	608911	10
608973	608924	10
608973	608988	10
608973	608947	10
608973	608913	10
608973	608896	10
608973	609045	10
613959	613966	10
613959	613963	10
754400	754488	10
754400	754482	10
754400	754386	10
754400	754390	10
754400	754433	10
754400	754468	10
754400	754410	10
52174	52167	9
67868	67843	9
67868	67946	9
67868	67954	9
67868	67942	9
67868	67923	9
67868	67944	9
67868	67990	9
67868	67910	9
67868	67847	9
96744	96680	9
96744	96685	9
96744	96681	9
96744	96662	9
96744	96669	9
96744	96708	9
96744	96677	9
96744	96684	9
96744	96668	9
96744	96688	9
96744	96714	9
96744	96721	9
96744	96675	9
96744	96657	9
96744	96927	9
96744	96817	9
116442	116475	9
116442	116401	9
234583	234555	9
234583	234727	9
234583	234613	9
234583	234669	9
234583	234691	9
234583	234639	9
252022	251998	9
252022	252034	9
252022	252041	9
252022	251996	9
255348	255358	9
280227	280248	9
280227	280261	9
280227	280195	9
280227	280243	9
280227	280222	9
465996	466021	9
465996	466025	9
465996	465988	9
465996	466014	9
577412	577409	9
608973	608886	9
608973	608862	9
608973	608925	9
608973	609061	9
608973	608930	9
613959	613967	9
613959	613946	9
613959	613969	9
658107	658126	9
754400	754453	9
754400	754456	9
754400	754469	9
754400	754490	9
754400	754382	9
754400	754459	9
754400	754462	9
777249	777250	9
777249	777254	9
52174	52163	8
52174	52162	8
52174	52181	8
52174	52185	8
67868	67837	8
67868	67860	8
67868	67861	8
67868	67955	8
67868	67833	8
67868	67931	8
67868	67911	8
67868	67937	8
67868	67841	8
96744	96654	8
96744	96690	8
96744	96722	8
96744	96723	8
96744	96635	8
96744	96678	8
96744	96640	8
96744	96883	8
96744	96724	8
116442	116323	8
116442	116513	8
122846	122845	8
122846	122840	8
122846	122852	8
234583	234695	8
234583	234537	8
234583	234690	8
234583	234722	8
234583	234710	8
234583	234663	8
234583	234686	8
234583	234694	8
234583	234662	8
234583	234551	8
234583	234696	8
234583	234697	8
234583	234852	8
234583	234550	8
234583	234547	8
234583	234634	8
234583	234628	8
252022	251982	8
252022	252011	8
252022	251978	8
252022	251939	8
252022	252044	8
252022	252040	8
252022	251935	8
252022	251994	8
255348	255314	8
255348	255366	8
255348	255364	8
280227	280265	8
465996	466039	8
465996	466031	8
465996	465960	8
465996	466019	8
577412	577356	8
608973	609006	8
608973	608926	8
608973	608928	8
608973	608900	8
608973	608887	8
608973	609071	8
608973	608949	8
608973	608919	8
608973	608946	8
608973	609292	8
608973	609026	8
608973	608871	8
608973	608944	8
608973	609871	8
608973	608890	8
608973	608955	8
608973	608897	8
608973	608884	8
711801	711793	8
754400	754496	8
754400	754449	8
754400	754474	8
754400	754391	8
754400	754394	8
754400	754426	8
754400	754486	8
777254	777269	8
777254	777271	8
52174	52053	7
52174	52161	7
52174	52194	7
67868	67956	7
67868	67953	7
67868	67890	7
67868	67842	7
67868	67895	7
67868	67933	7
67868	68061	7
67868	67914	7
67868	67916	7
96744	96671	7
96744	96874	7
96744	96877	7
96744	96670	7
96744	96637	7
96744	96705	7
96744	96917	7
96744	96790	7
116442	116525	7
116442	116338	7
116442	116477	7
116442	116514	7
116442	116508	7
116442	116491	7
122846	122833	7
122846	122851	7
158037	158078	7
234583	234705	7
234583	234693	7
234583	234702	7
234583	234676	7
234583	234625	7
234583	234556	7
234583	234726	7
234583	234708	7
234583	234668	7
234583	234673	7
252022	251970	7
252022	252002	7
252022	252014	7
252022	251967	7
252022	251986	7
252022	251980	7
252022	251949	7
252022	252035	7
252022	251955	7
252022	251987	7
255348	255371	7
255348	255357	7
255348	255353	7
255348	255365	7
280227	280264	7
436209	436419	7
436209	436213	7
465996	466026	7
465996	466016	7
465996	465901	7
465996	466034	7
485207	485202	7
485207	485205	7
608973	609028	7
608973	609194	7
608973	609872	7
608973	609001	7
608973	609000	7
608973	608863	7
608973	608899	7
608973	608942	7
608973	609044	7
608973	608929	7
608973	608909	7
608973	608888	7
608973	608864	7
608973	608853	7
608973	609283	7
608973	608865	7
608973	608867	7
608973	608914	7
608973	608877	7
608973	609046	7
608973	609036	7
608973	608960	7
608973	608943	7
608973	608991	7
608973	609293	7
613959	613954	7
613959	613962	7
658107	658063	7
711801	711794	7
754400	754507	7
754400	754419	7
754400	754491	7
754400	754360	7
754400	754455	7
754400	754417	7
754400	754381	7
754400	754384	7
754400	754428	7
754400	754480	7
754400	754383	7
754400	754499	7
52174	52189	6
52174	52097	6
52174	52066	6
67868	67805	6
67868	67924	6
67868	67830	6
67868	67832	6
67868	67859	6
67868	67839	6
67868	67995	6
67868	67901	6
67868	67896	6
96744	96644	6
96744	96929	6
96744	96865	6
96744	96628	6
96744	96841	6
96744	96725	6
96744	96885	6
96744	96638	6
96744	96925	6
96744	96884	6
96744	96673	6
96744	96646	6
96744	96679	6
96744	96643	6
96744	96855	6
116442	116542	6
116442	116344	6
116442	116356	6
116442	116527	6
116442	116349	6
116442	116472	6
116442	116419	6
116442	116523	6
116442	116303	6
116442	116367	6
116442	116474	6
116442	116465	6
116442	116412	6
116442	116501	6
116442	116471	6
116442	116355	6
116442	116547	6
116442	116497	6
116442	116343	6
122846	122837	6
122846	122835	6
122846	122855	6
122846	122854	6
122846	122844	6
188056	187687	6
234583	234660	6
234583	234671	6
234583	234854	6
234583	234743	6
234583	234719	6
234583	234734	6
234583	234709	6
234583	234711	6
234583	234633	6
234583	234672	6
234583	234560	6
234583	234626	6
234583	234665	6
234583	234638	6
234583	234685	6
234583	234627	6
234583	234681	6
234583	234637	6
234583	234720	6
234583	234657	6
234583	234774	6
250237	250317	6
252022	252010	6
252022	251993	6
252022	251995	6
252022	252004	6
252022	251919	6
252022	252057	6
252022	251936	6
252022	252043	6
252022	251968	6
252022	251977	6
252022	252001	6
252022	251989	6
252022	251916	6
252022	252017	6
252022	252033	6
252022	251925	6
252022	251914	6
252022	251952	6
255348	255362	6
255348	255360	6
255348	255373	6
255348	255363	6
255348	255391	6
255348	255359	6
255348	255379	6
280227	280215	6
280227	280230	6
280227	280201	6
280227	280241	6
436209	436212	6
436209	436217	6
436209	436192	6
465996	466028	6
465996	466027	6
465996	465961	6
465996	465900	6
465996	465869	6
465996	465972	6
465996	466015	6
465996	466012	6
465996	466040	6
465996	465895	6
485207	485203	6
577412	577510	6
577412	577383	6
608973	609296	6
608973	608958	6
608973	608964	6
608973	609237	6
608973	609019	6
608973	609583	6
608973	609273	6
608973	608342	6
608973	609096	6
608973	608950	6
608973	608848	6
608973	609155	6
608973	608952	6
608973	609242	6
608973	609828	6
608973	609435	6
608973	608856	6
608973	609081	6
608973	608898	6
608973	609287	6
608973	608885	6
608973	609094	6
608973	609052	6
608973	609040	6
608973	608852	6
608973	609058	6
608973	609029	6
608973	609054	6
608973	609280	6
608973	608932	6
608973	609173	6
608973	609013	6
613959	613951	6
613959	613965	6
613959	613897	6
711801	711802	6
754400	754493	6
754400	754368	6
754400	754423	6
754400	754471	6
754400	754479	6
754400	754379	6
754400	754446	6
754400	754444	6
754400	754476	6
754400	754450	6
754400	754458	6
754400	754432	6
754400	754506	6
754400	754388	6
754400	754483	6
777250	777258	6
777249	777251	6
777254	777267	6
52174	52071	5
52174	52212	5
52174	52068	5
52174	52182	5
52174	52156	5
52174	52073	5
52174	52188	5
52174	52191	5
67868	68075	5
67868	67898	5
67868	67968	5
67868	67852	5
67868	68008	5
67868	67878	5
67868	67806	5
67868	68054	5
67868	67838	5
67868	67957	5
67868	68068	5
67868	67825	5
96744	96645	5
96744	96624	5
96744	96851	5
96744	96820	5
96744	96882	5
96744	96651	5
96744	96862	5
96744	96909	5
96744	96821	5
96744	96814	5
96744	96945	5
96744	96686	5
96744	96875	5
96744	96625	5
96744	96923	5
96744	96918	5
96744	96921	5
96744	96926	5
96744	96630	5
96744	96830	5
96744	96691	5
96744	96826	5
116442	116296	5
116442	116468	5
116442	116411	5
116442	116478	5
116442	116340	5
116442	116306	5
116442	116426	5
116442	116476	5
116442	116373	5
116442	116326	5
116442	116511	5
116442	116331	5
116442	116423	5
116442	116385	5
116442	116492	5
116442	116407	5
122846	122933	5
122846	122944	5
122846	122961	5
122846	122830	5
158037	158072	5
158037	157712	5
158037	158075	5
158037	158089	5
158037	158040	5
234583	234527	5
234583	234504	5
234583	234932	5
234583	234539	5
234583	234845	5
234583	234704	5
234583	234557	5
234583	234714	5
234583	234862	5
234583	234521	5
234583	234707	5
234583	234661	5
234583	234687	5
234583	234772	5
234583	234526	5
234583	234763	5
234583	234803	5
234583	234850	5
234583	234642	5
234583	234624	5
250237	250236	5
252022	251868	5
252022	251997	5
252022	251990	5
252022	251961	5
252022	251985	5
252022	252006	5
252022	252016	5
252022	252009	5
252022	251910	5
252022	252048	5
252022	251943	5
252022	251966	5
252022	252039	5
252022	252047	5
252022	251940	5
252022	251918	5
252022	252008	5
255348	255390	5
255348	255309	5
255348	255386	5
255348	255383	5
255348	255361	5
255348	255356	5
255348	255368	5
280227	280204	5
280227	280145	5
280227	280208	5
436209	436202	5
436209	436305	5
436209	436204	5
465996	465935	5
465996	465946	5
465996	466032	5
465996	465956	5
465996	466024	5
465996	466042	5
465996	466049	5
465996	466055	5
485207	485471	5
577412	577407	5
577412	578062	5
577412	577414	5
608973	608866	5
608973	609124	5
608973	609191	5
608973	608922	5
608973	609718	5
608973	608876	5
608973	608966	5
608973	609868	5
608973	608921	5
608973	609023	5
608973	608875	5
608973	609761	5
608973	609062	5
608973	609789	5
608973	608893	5
608973	609654	5
608973	608927	5
608973	609137	5
608973	608854	5
608973	609075	5
608973	609699	5
608973	608891	5
608973	610150	5
608973	609874	5
608973	609255	5
608973	608513	5
608973	609003	5
608973	609030	5
608973	609126	5
608973	609264	5
608973	608996	5
608973	608868	5
608973	608882	5
608973	608993	5
608973	609209	5
608973	609279	5
608973	608889	5
608973	609010	5
608973	609294	5
608973	609032	5
608973	610141	5
613959	613964	5
613959	613915	5
658107	658109	5
667136	667123	5
711801	711803	5
754400	754475	5
754400	754501	5
754400	754377	5
754400	754430	5
754400	754367	5
754400	754489	5
754400	754451	5
754400	754349	5
754400	754465	5
754400	754358	5
754400	754418	5
754400	754373	5
754400	754376	5
754400	754513	5
754400	754362	5
754400	754522	5
754400	754359	5
754400	754466	5
754400	754378	5
754400	754354	5
754400	754364	5
754400	754457	5
754400	754492	5
754400	754380	5
777250	777263	5
777250	777269	5
777249	777253	5
777254	777264	5
777254	777247	5
777254	777261	5
52174	52197	4
52174	52150	4
52174	52098	4
52174	52114	4
52174	52252	4
52174	52151	4
52174	52184	4
52174	52117	4
52174	52076	4
52174	52106	4
52174	52044	4
52174	52152	4
52174	52190	4
67868	68060	4
67868	67961	4
67868	68076	4
67868	67909	4
67868	67926	4
67868	68004	4
67868	67855	4
67868	68057	4
67868	68045	4
67868	67927	4
67868	67912	4
67868	67963	4
67868	68077	4
67868	67935	4
67868	68058	4
67868	67829	4
67868	68063	4
67868	68032	4
67868	68062	4
67868	67831	4
67868	68072	4
67868	68038	4
67868	67827	4
67868	68056	4
67868	67945	4
96744	96895	4
96744	96914	4
96744	96641	4
96744	96873	4
96744	96599	4
96744	96792	4
96744	96908	4
96744	96829	4
96744	96627	4
96744	96888	4
96744	96850	4
96744	96652	4
96744	96617	4
96744	96613	4
96744	96674	4
96744	96859	4
96744	96879	4
96744	96881	4
96744	96831	4
96744	96615	4
96744	96849	4
96744	96623	4
96744	96844	4
96744	96717	4
96744	96816	4
96744	96616	4
96744	96871	4
96744	96610	4
116442	116551	4
116442	116339	4
116442	116307	4
116442	116332	4
116442	116563	4
116442	116399	4
116442	116418	4
116442	116320	4
116442	116351	4
116442	116312	4
116442	116427	4
116442	116509	4
116442	116335	4
116442	116318	4
116442	116287	4
116442	116469	4
116442	116480	4
116442	116470	4
116442	116316	4
116442	116515	4
116442	116510	4
116442	116324	4
116442	116328	4
116442	116402	4
116442	116350	4
116442	116570	4
116442	116516	4
116442	116282	4
116442	116347	4
116442	116319	4
122846	122946	4
122846	122924	4
122846	122878	4
122846	122886	4
122846	122929	4
158037	157717	4
158037	158103	4
158037	158108	4
188056	188126	4
234583	234712	4
234583	234776	4
234583	234542	4
234583	234860	4
234583	234674	4
234583	234544	4
234583	234548	4
234583	234515	4
234583	234849	4
234583	234684	4
234583	234769	4
234583	234778	4
234583	234732	4
234583	234511	4
234583	234724	4
234583	234525	4
234583	234543	4
234583	234509	4
234583	234682	4
234583	234615	4
234583	234865	4
234583	234508	4
234583	234725	4
234583	234529	4
234583	234500	4
234583	234549	4
234583	234723	4
234583	234864	4
234583	234683	4
234583	234706	4
234583	234751	4
234583	234754	4
234583	234636	4
234583	234632	4
234583	234779	4
234583	234853	4
252022	251887	4
252022	251922	4
252022	251920	4
252022	251938	4
252022	251944	4
252022	251903	4
252022	251999	4
252022	251927	4
252022	252054	4
252022	251923	4
252022	251963	4
252022	251869	4
252022	251945	4
252022	251984	4
252022	251950	4
255348	255344	4
255348	255341	4
255348	255374	4
255348	255352	4
255348	255306	4
255348	255346	4
255348	255367	4
255348	255394	4
255348	255370	4
255348	255354	4
255348	255324	4
255348	255377	4
255348	255546	4
280227	280207	4
280227	280240	4
280227	280212	4
280227	280250	4
280227	280231	4
280227	280197	4
280227	280203	4
280227	280217	4
280227	280232	4
436209	436348	4
436209	436260	4
436209	436255	4
436209	436183	4
436209	436226	4
436209	436278	4
436209	436241	4
465996	465938	4
465996	465940	4
465996	465957	4
465996	466151	4
465996	466050	4
465996	465890	4
465996	466051	4
465996	466036	4
465996	465923	4
465996	465893	4
465996	465959	4
465996	465932	4
465996	465891	4
465996	466149	4
465996	466283	4
465996	465592	4
465996	465964	4
465996	465963	4
485207	485406	4
577412	577406	4
577412	577486	4
608973	608861	4
608973	609708	4
608973	609254	4
608973	610142	4
608973	609035	4
608973	609707	4
608973	609174	4
608973	609088	4
608973	608999	4
608973	609662	4
608973	609004	4
608973	609812	4
608973	608860	4
608973	609185	4
608973	609590	4
608973	609037	4
608973	609722	4
608973	609495	4
608973	610203	4
608973	609851	4
608973	609937	4
608973	608907	4
608973	609384	4
608973	608894	4
608973	610126	4
608973	608372	4
608973	609206	4
608973	609301	4
608973	608957	4
608973	609041	4
608973	609176	4
608973	609051	4
608973	609168	4
608973	608880	4
608973	608859	4
608973	609110	4
608973	609031	4
608973	608364	4
608973	609298	4
608973	609136	4
608973	609141	4
608973	609066	4
608973	608872	4
608973	609098	4
608973	609033	4
608973	608956	4
608973	609320	4
608973	609153	4
608973	609105	4
608973	609090	4
608973	608953	4
608973	609074	4
608973	608348	4
608973	608846	4
608973	609076	4
608973	610046	4
608973	608954	4
608973	609106	4
608973	609020	4
608973	609534	4
608973	609258	4
608973	609115	4
608973	609042	4
608973	608858	4
608973	610120	4
613959	613939	4
613959	613866	4
613959	613936	4
613959	613940	4
613959	614136	4
613959	613871	4
613959	613938	4
667136	667127	4
667136	667141	4
711801	711786	4
711801	711785	4
754400	754374	4
754400	754311	4
754400	754454	4
754400	754438	4
754400	754509	4
754400	754440	4
754400	754332	4
754400	754500	4
754400	754282	4
754400	754385	4
754400	754520	4
754400	754467	4
754400	754502	4
754400	754387	4
754400	754348	4
754400	754487	4
754400	754422	4
754400	754442	4
754400	754497	4
754400	754447	4
754400	754443	4
754400	754512	4
777250	777267	4
777250	777268	4
777254	777217	4
52174	52080	3
52174	52081	3
52174	52084	3
52174	51968	3
52174	52157	3
52174	52082	3
52174	52089	3
52174	52142	3
52174	52031	3
52174	52090	3
52174	52196	3
52174	52111	3
52174	52160	3
52174	52257	3
52174	52235	3
52174	52122	3
52174	52247	3
52174	52195	3
52174	52094	3
52174	52072	3
52174	52193	3
52174	52047	3
52174	52067	3
52174	52088	3
52174	52065	3
67868	67797	3
67868	67636	3
67868	68116	3
67868	67823	3
67868	67660	3
67868	67979	3
67868	67824	3
67868	67757	3
67868	67840	3
67868	68070	3
67868	67921	3
67868	67821	3
67868	68066	3
67868	68003	3
67868	68024	3
67868	68012	3
67868	68035	3
67868	67991	3
67868	67959	3
67868	67776	3
67868	68021	3
67868	67972	3
67868	67813	3
67868	67977	3
67868	67653	3
67868	68031	3
67868	67996	3
67868	67759	3
67868	67835	3
67868	68084	3
67868	67851	3
67868	68001	3
67868	68000	3
67868	67807	3
67868	67925	3
67868	67971	3
67868	68059	3
67868	68087	3
67868	67981	3
67868	67814	3
67868	67780	3
67868	68158	3
67868	67836	3
67868	67809	3
67868	67969	3
67868	67819	3
96744	96663	3
96744	96837	3
96744	96647	3
96744	96648	3
96744	96618	3
96744	96937	3
96744	96928	3
96744	96620	3
96744	96834	3
96744	96967	3
96744	96943	3
96744	96260	3
96744	96379	3
96744	95893	3
96744	96596	3
96744	96840	3
96744	96676	3
96744	96842	3
96744	96867	3
96744	96835	3
96744	96897	3
96744	96606	3
96744	96619	3
96744	96612	3
96744	96530	3
96744	96900	3
96744	96845	3
96744	96864	3
96744	96852	3
96744	96896	3
96744	96836	3
96744	96629	3
96744	96962	3
96744	96578	3
96744	96876	3
116442	116505	3
116442	116120	3
116442	116341	3
116442	116366	3
116442	116421	3
116442	116325	3
116442	116420	3
116442	116221	3
116442	116403	3
116442	116304	3
116442	116482	3
116442	116493	3
116442	116310	3
116442	116230	3
116442	116386	3
116442	116566	3
116442	116388	3
116442	116233	3
116442	116481	3
116442	116546	3
116442	116299	3
116442	116198	3
116442	116371	3
116442	116300	3
116442	116405	3
116442	116327	3
116442	116574	3
116442	116315	3
116442	116383	3
116442	116334	3
116442	116408	3
116442	116626	3
116442	116330	3
116442	116353	3
116442	116552	3
116442	116536	3
116442	116557	3
116442	116485	3
116442	116317	3
116442	116413	3
116442	116384	3
116442	116550	3
116442	116256	3
116442	116548	3
116442	116573	3
116442	116301	3
116442	116365	3
116442	116231	3
116442	116251	3
116442	116538	3
116442	116496	3
122846	122945	3
122846	122859	3
122846	122888	3
122846	122865	3
122846	122872	3
122846	122890	3
122846	122971	3
122846	122825	3
122846	122934	3
122846	122877	3
122846	122985	3
122846	122957	3
122846	122937	3
122846	122875	3
122846	122836	3
122846	122993	3
158037	158141	3
158037	157603	3
158037	158194	3
158037	158047	3
158037	158115	3
158037	158130	3
158037	157979	3
158037	158526	3
234583	234730	3
234583	234951	3
234583	234882	3
234583	234532	3
234583	234793	3
234583	234713	3
234583	234715	3
234583	234541	3
